Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Record ID,Vehicle Type
15935.0,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,MTS ZONE LLC,CHICAGO,IL,60630.0,70171Livery,Livery
15936.0,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,MULTANI LIMO SERVICE INC,CHICAGO,IL,60646.0,8545Livery,Livery
15940.0,VIOLATION,MERCEDES,BENZ,2018.0,BLACK,Gasoline,N,MUBARAK A HARBA,CHICAGO,IL,60630.0,8101Livery,Livery
15941.0,ACTIVE,KIA,SPORTAGE LX,2023.0,WHITE/BLACK/STRIPES,Gasoline,N,"YS TAXI, CORPORATION",CHICAGO,IL,60659.0,2842Taxi,Taxi
15942.0,ACTIVE,MERCEDES,SPRINTER,2017.0,BLACK,Gasoline,N,SPRINTLL LLC,CHICAGO,IL,60641.0,23262Charter Sightseeing,Charter
15943.0,ACTIVE,FORD,T250,2021.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60639.0,5413Ambulance,Ambulance
15944.0,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,IMTIAZ MOHAMMED,CHICAGO,IL,60645.0,7058Livery,Livery
15945.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71462Livery,Livery
15948.0,VIOLATION,SCION,XB,2015.0,WHITE,Gasoline,N,OKIES CAB CORP.,CHICAGO,IL,60626.0,4092Taxi,Taxi
15949.0,INACTIVE,FORD,E250,2006.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,5825Medicar,Medicar
15955.0,INACTIVE,FORD,E350,2006.0,WHITE,Gasoline,N,C W EXPRESS TRANSPORT CO,CHICAGO,IL,60620.0,6384Medicar,Medicar
15958.0,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,BELLA LIMOUSINE INC,CHICAGO,IL,60656.0,9599Livery,Livery
15961.0,ACTIVE,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,DRIVERS ALWAYS READY L.L.C.,CHICAGO,IL,60620.0,70483Livery,Livery
15962.0,INACTIVE,FREIGHTLINER,M2 106,2014.0,WHITE,Gasoline,N,CHICAGO BUS RENTAL INC,CHICAGO,IL,60603.0,14007Charter Sightseeing,Charter
15964.0,ACTIVE,TOYOTA,SIENNA,2014.0,WHITE,Gasoline,Y,LEGEND CAB CO,CHICAGO,IL,60656.0,1239Taxi,Taxi
15965.0,INACTIVE,CHEVROLET,VENTURE,2003.0,BLACK,Gasoline,N,SUPERB SERVICES INC,CHICAGO,IL,60619.0,8329Medicar,Medicar
15967.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72999Livery,Livery
15969.0,ACTIVE,FORD,EXPEDITION,2022.0,BLACK,Gasoline,N,"LEGEND LIMO, INC.",CHICAGO,IL,60659.0,70381Livery,Livery
15971.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,TOWER AMBULANCE,CHICAGO,IL,60630.0,5174Ambulance,Ambulance
15973.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71596Livery,Livery
15974.0,INACTIVE,VPG,MV-1,2011.0,BLACK,Gasoline,N,"SCR MEDICAL TRANSPORTATION, INC.",CHICAGO,IL,60619.0,13608Medicar,Medicar
15976.0,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,JAKE J. HUANG,CHICAGO,IL,60616.0,8377Livery,Livery
15978.0,ACTIVE,VPG,MV-1,2014.0,GREEN,Gasoline,Y,REX 4 INC.,CHICAGO,IL,60645.0,1718Taxi,Taxi
15979.0,ACTIVE,VOLVO,S90,2021.0,BLACK,Gasoline,N,XIN ZHOU,CHICAGO,IL,60605.0,7051Livery,Livery
15982.0,ACTIVE,BMW,740XI,2022.0,BLACK,Gasoline,N,CEDAR TRANSPORTATION LLC,CHICAGO,IL,60606.0,7603Livery,Livery
15983.0,ACTIVE,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,NIGHTSTAR INC,CHICAGO,IL,60640.0,9411Livery,Livery
15985.0,INACTIVE,FORD,E250,2006.0,WHITE,Gasoline,N,HEALTHCARE PLUS CORPORATION,CHICAGO,IL,60641.0,6186Medicar,Medicar
15986.0,ACTIVE,DODGE,JOURNEY,2020.0,WHITE,Gasoline,N,D.L.B. CAB CO. INC.,CHICAGO,IL,60656.0,1408Taxi,Taxi
15988.0,ACTIVE,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,"NIHAL LIMOUSINE, INC",CHICAGO,IL,60656.0,7122Livery,Livery
15989.0,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60639.0,8491Medicar,Medicar
15990.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608.0,6839Taxi,Taxi
15991.0,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,NAGHAM'S TRUCKING INC,CHICAGO,IL,60630.0,70267Livery,Livery
15993.0,VIOLATION,OSHKOSH,SHUTTLE,2016.0,RED,Gasoline,N,PREMIER TROLLEY INC,CHICAGO,IL,60639.0,18846Charter Sightseeing,Charter
15994.0,ACTIVE,TOYOTA,RAV4,2022.0,YELLOW,Gasoline,N,EROGU CORP,CHICAGO,IL,60641.0,2359Taxi,Taxi
15996.0,ACTIVE,TOYOTA,SIENNA,2019.0,WHITE,Gasoline,Y,PHARAOH TAXI INC.,CHICAGO,IL,60656.0,1374Taxi,Taxi
15999.0,ACTIVE,CHEVROLET,TAHOE,2023.0,BLACK,Gasoline,N,ROYAL CABIN SERVICES INC,CHICAGO,IL,60630.0,71305Livery,Livery
16001.0,ACTIVE,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,TAE KYUNG KEE,CHICAGO,IL,60629.0,9461Livery,Livery
16003.0,VIOLATION,TOYOTA,SIENNA,2018.0,GREEN,Gasoline,N,NECT 19 LLC,CHICAGO,IL,60645.0,90Taxi,Taxi
16004.0,ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,ZALPO INC.,CHICAGO,IL,60630.0,8401Livery,Livery
16005.0,VIOLATION,DODGE,GRAND CARAVAN,2014.0,WHITE,Gasoline,N,5TH AVENUE TAXI CORP.,CHICAGO,IL,60656.0,3209Taxi,Taxi
16007.0,ACTIVE,LINCOLN,NAVIGATOR L,2021.0,BLACK,Gasoline,N,MJ TRAVEL LLC,CHICAGO,IL,60608.0,7789Livery,Livery
16009.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72798Livery,Livery
16010.0,VIOLATION,TOYOTA,SIENNA,2017.0,WHITE,Gasoline,N,HANIFA A. GODER,CHICAGO,IL,60656.0,3503Taxi,Taxi
16011.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72312Livery,Livery
16012.0,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Gasoline,Y,SECONDPAGE TRANSPORT INC,CHICAGO,IL,60640.0,847Taxi,Taxi
16014.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72484Livery,Livery
16017.0,ACTIVE,TOYOTA,SIENNA,2022.0,WHITE,Gasoline,Y,TIMIMOUN CORPORATION,CHICAGO,IL,60656.0,1632Taxi,Taxi
16019.0,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,M M TRADING INC.,CHICAGO,IL,60640.0,70343Livery,Livery
16020.0,INACTIVE,FORD,E350,2007.0,WHITE,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60639.0,5469Ambulance,Ambulance
16022.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72323Livery,Livery
16023.0,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,ADEL GROUND TRANSPORTATION INC,CHICAGO,IL,60630.0,7499Livery,Livery
16026.0,INACTIVE,FORD,TRANSIT,2017.0,WHITE,Gasoline,N,CHICAGO MEZUZAH AND MITZVAH CAMPAIGNS,CHICAGO,IL,60645.0,41956Medicar,Medicar
16027.0,VIOLATION,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,BURGIOS LIMO SERVICE LLC,CHICAGO,IL,60630.0,70379Livery,Livery
16029.0,VIOLATION,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,OGIGA TRANSPORT INC.,CHICAGO,IL,60659.0,9301Livery,Livery
16030.0,ACTIVE,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,MALTA CAB CORP,CHICAGO,IL,60618.0,4323Taxi,Taxi
16032.0,VIOLATION,VPG,MV-1,2014.0,WHITE,Gasoline,Y,"CAROL OF ILLINOIS ENTERPRISES, INC.",CHGO,IL,60641.0,928Taxi,Taxi
16034.0,ACTIVE,FORD,F150,2024.0,WHITE,Gasoline,N,SECURE TRANSPORTATION COMPANY OF ILLINOIS LLC,CHICAGO,IL,60632.0,10005Medicar,Medicar
16035.0,RESERVED,FREIGHLINE,FB65,2002.0,WHITE,Gasoline,N,AVITAL PARTY BUS LLC,CHICAGO,IL,60640.0,21328Charter Sightseeing,Charter
16038.0,INACTIVE,FORD,E350,2004.0,RED/WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60639.0,5585Ambulance,Ambulance
16039.0,INACTIVE,FORD,E350,2013.0,WHITE,Gasoline,N,KURTZ AMBULANCE SERVICE INC,NEW LENOX,IL,60639.0,731041Ambulance,Ambulance
16040.0,VIOLATION,CHEVROLET,EQUINOX,2013.0,WHITE,Gasoline,N,SWARA INC,CHICAGO,IL,60659.0,2787Taxi,Taxi
16041.0,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,"ASH TRAVELLERS, INC",CHICAGO,IL,60641.0,7651Livery,Livery
16042.0,ACTIVE,TOYOTA,SIENNA,2018.0,WHITE,Gasoline,Y,"FLAZ LIMO AND TAXI, INC",CHICAGO,IL,60656.0,1942Taxi,Taxi
16043.0,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,AMRO LIMO INC.,CHICAGO,IL,60630.0,70652Livery,Livery
16044.0,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,BRUCK LIMOUSINE SERVICES INC,CHICAGO,IL,60659.0,9709Livery,Livery
16045.0,VIOLATION,DODGE,CARAVAN,2005.0,WHITE,Gasoline,N,BLESSED HANDS TRANSPORTATION LLC,CHICAGO,IL,60649.0,21825Medicar,Medicar
16047.0,VIOLATION,VPG,MV-1,2014.0,WHITE,Gasoline,Y,PETE TAXI COMPANY LLC,CHICAGO,IL,60641.0,4108Taxi,Taxi
16049.0,ACTIVE,FORD,EXPEDITION PLATINUM,2023.0,BLACK,Gasoline,N,Jamal and Sons Inc.,CHICAGO,IL,60659.0,70575Livery,Livery
16050.0,ACTIVE,CHEVROLET,SUBURBAN,2024.0,BLACK,Gasoline,N,GEORGE LIMO INC,CHICAGO,IL,60659.0,71093Livery,Livery
16051.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72049Livery,Livery
16052.0,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,NAMT CORPORATION,CHICAGO,IL,60647.0,7150Livery,Livery
16054.0,ACTIVE,CHEVROLET,SUBURBAN,2018.0,BLACK,Gasoline,N,JERUSALEM LIMO INC.,CHICAGO,IL,60634.0,9782Livery,Livery
16057.0,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,"GALAXY LIMOUSINE, INC.",CHICAGO,IL,60631.0,9082Livery,Livery
16059.0,INACTIVE,FORD,E350,2008.0,WHITE/SILVER,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60639.0,5673Ambulance,Ambulance
16060.0,ACTIVE,NISSAN,ALTIMA,2016.0,BROWN,Gasoline,N,"THREE - TWELVE TAXIS, INC.",CHICAGO,IL,60608.0,1482Taxi,Taxi
16064.0,INACTIVE,FORD,E350,2013.0,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",SKOKIE,IL,60639.0,817736Ambulance,Ambulance
16065.0,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,TAKPA CORP.,CHICAGO,IL,60637.0,7141Livery,Livery
16066.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71904Livery,Livery
16067.0,ACTIVE,LINCOLN,CORSAIR,2023.0,BLACK,Gasoline,N,HAMDA SAHLI,CHICAGO,IL,60630.0,70013Livery,Livery
16070.0,INACTIVE,FORD,E350,2010.0,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",SKOKIE,IL,60639.0,5723Ambulance,Ambulance
16072.0,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,JEAN LIMO INC.,CHICAGO,IL,60630.0,8979Livery,Livery
16073.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71366Livery,Livery
16075.0,INACTIVE,TOYOTA,SCION,2008.0,WHITE,Gasoline,N,VJ WARE TRANSPORTATION INC,CHICAGO,IL,60628.0,10832Medicar,Medicar
16076.0,ACTIVE,CHEVROLET,SUBURBAN,2024.0,BLACK,Gasoline,N,ARMANI LIMO DRIVING SERVICE LLC,CHICAGO,IL,60641.0,71233Livery,Livery
16077.0,VIOLATION,TOYOTA,CAMRY,2017.0,WHITE,Gasoline,N,OLGA VARELA-CHAIDEZ,CHICAGO,IL,60629.0,4642Taxi,Taxi
16078.0,ACTIVE,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,AMERICAN SWIFT LIMOUSINE INC,CHICAGO,IL,60630.0,7412Livery,Livery
16079.0,INACTIVE,FORD,E350,2011.0,SILVER,Gasoline,N,"SCR MEDICAL TRANSPORTATION, INC.",CHICAGO,IL,60619.0,13248Medicar,Medicar
16081.0,INACTIVE,FREIGHTLINER,M2 106,2017.0,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,10014Charter Sightseeing,Charter
16082.0,ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,PAWFECT LOVE COMPANY,CHICAGO,IL,60608.0,8957Livery,Livery
16083.0,INACTIVE,FORD,E350,2008.0,RED/WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60639.0,5674Ambulance,Ambulance
16084.0,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,LYLY LLC,CHICAGO,IL,60608.0,8930Livery,Livery
16087.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71775Livery,Livery
16088.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72150Livery,Livery
16092.0,SURRENDER,TOYOTA,SIENNA,2014.0,WHITE,Gasoline,Y,PERFORMANCE CAB INC,CHICAGO,IL,60641.0,6211Taxi,Taxi
16093.0,VIOLATION,FREIGHTLINER,TROLLEY,2011.0,WHITE/GREEN,Gasoline,N,TROLLEY BUS RENTAL INC,CHICAGO,IL,60623.0,174233Charter Sightseeing,Charter
16096.0,ACTIVE,CADILLAC,ESCALADE,2023.0,BLACK,Gasoline,N,KUIMING DING,CHICAGO,IL,60616.0,9157Livery,Livery
16097.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71902Livery,Livery
16098.0,ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,SUFIAN SOHAIL,CHICAGO,IL,60625.0,70245Livery,Livery
16100.0,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,CHICAGO'S FINEST WORLDWIDE TRANSPORTATION GROUP,CHICAGO,IL,60630.0,8621Livery,Livery
16101.0,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,KAI CAO,CHICAGO,IL,60616.0,7617Livery,Livery
16102.0,ACTIVE,GMC,YUKON XL,2021.0,BLACK,Gasoline,N,H H LIMO CORPORATION,CHICAGO,IL,60630.0,70424Livery,Livery
16104.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71779Livery,Livery
16107.0,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,RABASALE LLC,CHICAGO,IL,60646.0,8807Livery,Livery
16108.0,INACTIVE,FORD,ECONOLINE,2006.0,WHITE,Gasoline,N,PROFESSIONAL LIMOUSINE SERVICE INC,CHICAGO,IL,60614.0,12193Charter Sightseeing,Charter
16109.0,RESERVED,GMC,YUKON,2021.0,BLACK,Gasoline,N,YLD CORP.,CHICAGO,IL,60656.0,9323Livery,Livery
16110.0,INACTIVE,MERCEDES,SPRINTER,2016.0,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,CHICAGO,IL,60630.0,18098Charter Sightseeing,Charter
16111.0,ACTIVE,LINCOLN,NAVIGATOR,2020.0,BLACK,Gasoline,N,KNIGHT LIMO SERVICE INC,CHICAGO,IL,60630.0,70333Livery,Livery
16113.0,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,"FORREST EXPRESS, INC.",CHICAGO,IL,60629.0,8075Livery,Livery
16114.0,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,8620Livery,Livery
16115.0,INACTIVE,FORD,TROLLEY,2016.0,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,7226Charter Sightseeing,Charter
16117.0,INACTIVE,CHEVROLET,C5500,2007.0,SILVER,Gasoline,N,ACCESS GRANTED CHICAGO INC.,CHICAGO,IL,60617.0,16753Charter Sightseeing,Charter
16118.0,ACTIVE,FORD,E450,2004.0,BLACK/WHITE,Gasoline,N,DEPARTUS INC,CHICAGO,IL,60656.0,15987Charter Sightseeing,Charter
16119.0,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,NEW CHICAGOAN INC.,CHICAGO,IL,60659.0,9934Livery,Livery
16121.0,ACTIVE,VOLVO,S90,2020.0,BLACK,Gasoline,N,EXECUTIVE LUXURY CHAUFFERING INC,CHICAGO,IL,60608.0,9955Livery,Livery
16122.0,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,PING HE,CHICAGO,IL,60608.0,8543Livery,Livery
16123.0,INACTIVE,GMC,F150,2006.0,BLACK,Gasoline,N,CEZAR GABRIEL TATARU,CHICAGO,IL,60641.0,11560Charter Sightseeing,Charter
16124.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71572Livery,Livery
16126.0,ACTIVE,LINCOLN,AVIATOR,2024.0,BLACK,Gasoline,N,ECHO LIMOUSINE INC,CHICAGO,IL,60634.0,9236Livery,Livery
16128.0,RESERVED,LINCOLN,NAVIGATOR,2022.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,8411Livery,Livery
16131.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71594Livery,Livery
16133.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71696Livery,Livery
16134.0,VIOLATION,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,AAA1 LIMOUSINE INC,CHICAGO,IL,60615.0,9011Livery,Livery
16136.0,ACTIVE,GMC,YUKON,2023.0,BLACK,Gasoline,N,EAZY CAR SERVICE CORP.,CHICAGO,IL,60634.0,70919Livery,Livery
16138.0,INACTIVE,FORD,E350,2006.0,WHITE/RED,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60639.0,5632Ambulance,Ambulance
16139.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72367Livery,Livery
16142.0,RESERVED,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,NORDOSH INC.,CHICAGO,IL,60630.0,9371Livery,Livery
16144.0,ACTIVE,LINCOLN,NAVIGATOR,2020.0,BEIGE,Gasoline,N,AME 313 INC,CHICAGO,IL,60630.0,70397Livery,Livery
16145.0,ACTIVE,FORD,TRANSIT,2018.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60639.0,721462Ambulance,Ambulance
16146.0,ACTIVE,CADILLAC,ESCALADE,2023.0,BLACK,Gasoline,N,ARDA INC.,CHICAGO,IL,60641.0,9376Livery,Livery
16147.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72457Livery,Livery
16148.0,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,YK HOLDINGS INC.,CHICAGO,IL,60629.0,7963Livery,Livery
16150.0,INACTIVE,FORD,TRANSIT,2019.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60639.0,721405Ambulance,Ambulance
16152.0,VIOLATION,BMW,530XE,2018.0,BLACK,Gasoline,N,BNS SERVICES INC.,CHICAGO,IL,60647.0,9000Livery,Livery
16153.0,RESERVED,FORD,E150,2012.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,8047Medicar,Medicar
16155.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72605Livery,Livery
16156.0,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,7688Livery,Livery
16160.0,INACTIVE,FORD,TROLLEY,2016.0,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,7235Charter Sightseeing,Charter
16161.0,VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60639.0,8720Medicar,Medicar
16162.0,VIOLATION,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,BABYLON LIMOUSINE SERVICE INC,CHICAGO,IL,60630.0,7928Livery,Livery
16165.0,ACTIVE,FORD,E350,2010.0,BLUE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60639.0,721431Ambulance,Ambulance
16166.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72068Livery,Livery
16167.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71864Livery,Livery
16168.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72310Livery,Livery
16169.0,VIOLATION,TOYOTA,CAMRY,2015.0,BLACK,Gasoline,N,LUXENATURALLE LLC,CHICAGO,IL,60612.0,1562Taxi,Taxi
16170.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72860Livery,Livery
16171.0,ACTIVE,TOYOTA,RAV4,2018.0,WHITE,Gasoline,N,AMUNE HOLDING INC,CHICAGO,IL,60656.0,5875Taxi,Taxi
16172.0,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2,CHICAGO,IL,60640.0,7624Livery,Livery
16175.0,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,DELUXE LIMO AND TRANSPORTATION LLC,CHICAGO,IL,60634.0,9794Livery,Livery
16178.0,INACTIVE,FORD,E450,2003.0,BLACK,Gasoline,N,CHITOWN PARTY BUS,CHICAGO,IL,60630.0,16879Charter Sightseeing,Charter
16179.0,INACTIVE,FORD,E350,2015.0,WHITE,Gasoline,N,DALEY'S MEDICAL TRANSPORTATION INC,DOLTON,IL,60639.0,797119Ambulance,Ambulance
16180.0,ACTIVE,LEXUS,TX350,2024.0,BLACK,Gasoline,N,AKNIET INC.,CHICAGO,IL,60630.0,70856Livery,Livery
16182.0,ACTIVE,TOYOTA,SIENNA,2019.0,WHITE,Gasoline,Y,MATTHEW'S TAXI CORP.,CHICAGO,IL,60659.0,2247Taxi,Taxi
16183.0,VIOLATION,LINCOLN,NAVIGATOR,2019.0,BLACK,Gasoline,N,PREMIER FLEET CARS INC.,CHICAGO,IL,60630.0,8129Livery,Livery
16184.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71480Livery,Livery
16185.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,71481Livery,Livery
16186.0,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,MALIKA BOUJEMAA,CHICAGO,IL,60630.0,9535Livery,Livery
16188.0,RESERVED,CADILLAC,XTS,2018.0,BLACK,Gasoline,N,"FABER TECHNOLOGIES CORPORATION, LTD",CHICAGO,IL,60638.0,9770Livery,Livery
16190.0,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60639.0,72450Livery,Livery
16192.0,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,HRI EXPRESS INC.,CHICAGO,IL,60630.0,8374Livery,Livery
16195.0,INACTIVE,DODGE,GRAND CARAVAN,2016.0,BLACK,Gasoline,N,Quality Med Transport Inc,CHICAGO,IL,60631.0,8653Medicar,Medicar
16197.0,INACTIVE,FORD,E350,2007.0,BLUE/WHITE,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60639.0,5390Ambulance,Ambulance
16198.0,RESERVED,GMC,YUKON,2019.0,BLACK,Gasoline,N,STARW CORPORATION,CHICAGO,IL,60647.0,8398Livery,Livery
